State,Suburb,Postcode,Status,Service Type,Id,New
NSW,Kincumber,2251,Service Available,Greenfields Fibre,AYCA-37TEUQ,
NSW,Kincumber,2251,Service Available,Other,2WOY-08,
NSW,Kincumber,2251,Service Available,Other,2TGL-03,
NSW,Kincumber South,2251,Service Available,Other,2TGL-03,
NSW,Kindee,2446,Service Available,Wireless,2WAU-51-02-BROM,
NSW,Kindee,2446,Service Available,Wireless,2WAU-51-05-OXLH,
NSW,King Creek,2446,Build Commenced,Other,2WAU-21,
NSW,Kings Park,2148,Service Available,Brownfields Fibre,2BLK-12,
NSW,Kingscliff,2487,Service Available,Wireless,2KCL-51-02-KINC,
NSW,Kingscliff,2487,Build Commenced,Greenfields Fibre,AYCA-2Z4T13,
NSW,Kingscliff,2487,Build Commenced,Greenfields Fibre,AYCA-2OWRXX,
NSW,Kingsford,2032,Service Available,Brownfields Fibre,2KNS-55,
NSW,Kingsford,2032,Service Available,Brownfields Fibre,2KNS-53,
NSW,Kingsford,2032,Service Available,Brownfields Fibre,2KNS-54,
NSW,Kingsford,2032,Build Commenced,Other,2KNS-20,
NSW,Kingsgrove,2208,Service Available,Greenfields Fibre,AYCA-E5AXE,
NSW,Kingsvale,2587,Service Available,Wireless,2YON-51-06-YGSN,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-142UA9,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-1874ZB,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-18750O,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-1F7EBL,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-1JGVKI,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-1NDODB,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-GC69I,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-NZGFP,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-UF76C,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-UFD09,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-10Z2X3,
NSW,Kingswood,2340,Service Available,Greenfields Fibre,AYCA-12KEEN,
NSW,Kingswood,2340,Service Available,Wireless,2TAM-51-06-KINW,
NSW,Kingswood,2340,Build Preparation,Greenfields Fibre,AYCA-NWOOD,
NSW,Kingswood,2340,Build Preparation,Greenfields Fibre,AYCA-1EQJ8J,
NSW,Kingswood,2340,Build Preparation,Greenfields Fibre,AYCA-2FOK7Q,
NSW,Kingswood,2340,Build Commenced,Greenfields Fibre,AYCA-1ET803,
NSW,Kingswood,2340,Build Commenced,Greenfields Fibre,AYCA-21COWK,
NSW,Kingswood,2747,Service Available,Brownfields Fibre,2PTH-07,
NSW,Kingswood,2747,Service Available,Brownfields Fibre,2PTH-02,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-FUHRO,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-IKFNQ,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-JTN0A,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-JTN4L,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-LMUM3,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-QJ0RV,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-1DP28Z,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-1KG5DU,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-1L5K9N,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-2CZWG0,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-JT9ST,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-JTN9X,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-1Z1B1S,
NSW,Kingswood,2747,Service Available,Greenfields Fibre,AYCA-24O1QL,
NSW,Kingswood,2747,Build Commenced,Greenfields Fibre,AYCA-2LXV0Z,
NSW,Kingswood,2747,Build Commenced,Greenfields Fibre,AYCA-2LXZTL,
NSW,Kirkham,2570,Build Commenced,Other,2NRN-07,
NSW,Kirribilli,2061,Service Available,Brownfields Fibre,2NSY-06,
NSW,Kitchener,2325,Build Commenced,Wireless,2MAI-51-23-KITC,
NSW,Knockrow,2479,Service Available,Wireless,2ALS-51-05-KNOR,
NSW,Kogarah,2217,Service Available,Brownfields Fibre,2KOG-53,
NSW,Koolewong,2256,Service Available,Brownfields Fibre,2GOS-07,
NSW,Koolewong,2256,Service Available,Greenfields Fibre,AYCA-21RDMU,
NSW,Koolewong,2256,Service Available,Other,2WOY-13,
NSW,Koonawarra,2530,Service Available,Brownfields Fibre,2DAP-04,
NSW,Koonawarra,2530,Service Available,Greenfields Fibre,AYCA-HW2KM,
NSW,Koonawarra,2530,Service Available,Greenfields Fibre,AYCA-HW2NG,
NSW,Kooragang,2304,Service Available,Other,2HAM-01,
NSW,Kooragang,2304,Build Commenced,Other,2WLL-20,
NSW,Koorainghat,2430,Service Available,Wireless,2NAB-51-06-KOOG,
NSW,Koorainghat,2430,Build Commenced,Other,2OBA-20,
NSW,Koorawatha,2807,Service Available,Wireless,2CWR-51-04-KOOR,
NSW,Kooringal,2650,Service Available,Other,2WAG-05,new
NSW,Kootingal,2352,Service Available,Greenfields Fibre,AYCA-1KISYR,
NSW,Kootingal,2352,Service Available,Greenfields Fibre,AYCA-118PPA,
NSW,Kootingal,2352,Service Available,Wireless,2TAM-51-07-KOOT,
NSW,Kootingal,2352,Build Commenced,Greenfields Fibre,AYCA-2AUYN8,
NSW,Korora,2450,Service Available,Brownfields Fibre,2CFS-07,
NSW,Korora,2450,Service Available,Greenfields Fibre,AYCA-U732X,
NSW,Korora,2450,Service Available,Greenfields Fibre,AYCA-1JQUTJ,
NSW,Korora,2450,Service Available,Greenfields Fibre,AYCA-1UKIZC,
NSW,Korora,2450,Service Available,Wireless,2CFS-51-05-CHNF,
NSW,Korora,2450,Service Available,Wireless,2CFS-51-13-SAPP,
NSW,Kotara,2289,Build Commenced,Other,2NLT-04,
NSW,Kotara South,2289,Build Commenced,Other,2CHL-04,
NSW,Krambach,2429,Service Available,Wireless,2NAB-51-07-KRAM,
NSW,Kulnura,2250,Build Commenced,Wireless,2WYO-51-09-KULN,
NSW,Kundle Kundle,2430,Service Available,Wireless,2HAR-51-03-LANS,
NSW,Kundle Kundle,2430,Service Available,Wireless,2HAR-51-04-BRIM,
NSW,Kurnell,2231,Service Available,Greenfields Fibre,AYAA-J43VW,
NSW,Kurnell,2231,Service Available,Greenfields Fibre,AYAA-IGN9M,
NSW,Kurnell,2231,Service Available,Greenfields Fibre,AYCA-HRACE,
NSW,Kurnell,2231,Build Preparation,Greenfields Fibre,AYCA-1UDFP4,
NSW,Kurnell,2231,Build Preparation,Greenfields Fibre,AYCA-1SYHGK,
NSW,Kurnell,2231,Build Preparation,Greenfields Fibre,AYCA-1UEMPR,
NSW,Kurrajong,2758,Service Available,Greenfields Fibre,AYCA-EXKAZ,
NSW,Kurrajong,2758,Build Commenced,Greenfields Fibre,AYCA-SVVA9,
NSW,Kyogle,2474,Service Available,Wireless,2KYO-51-04-KYOG,
NSW,Lacmalac,2720,Service Available,Wireless,2TUM-51-02-TUMU,new
NSW,Ladysmith,2652,Service Available,Wireless,2WAG-51-08-LADS,
NSW,Lagoon Grass,2480,Service Available,Wireless,2LIS-51-12-MODA,
NSW,Lagoon Grass,2480,Build Commenced,Wireless,2LIS-51-28-TUSO,new
NSW,Lake Albert,2650,Service Available,Greenfields Fibre,AYCA-G8KTX,
NSW,Lake Albert,2650,Service Available,Greenfields Fibre,AYCA-1FF8D0,
NSW,Lake Albert,2650,Service Available,Wireless,2WAG-51-06-GUML,
NSW,Lake Albert,2650,Service Available,Wireless,2WAG-51-12-WWAG,
NSW,Lake Cathie,2445,Service Available,Greenfields Fibre,AYCA-1A9ZYY,
NSW,Lake Cathie,2445,Service Available,Greenfields Fibre,AYCA-WDPG7,
NSW,Lake Cathie,2445,Service Available,Greenfields Fibre,AYCA-DIOLX,
NSW,Lake Cathie,2445,Build Commenced,Wireless,2WAU-51-09-HIBO,
NSW,Lake Conjola,2539,Service Available,Wireless,2ULL-51-04-LAKC,
NSW,Lake Haven,2263,Service Available,Other,2GRK-04,
NSW,Lake Haven,2263,Service Available,Other,2GRK-03,
NSW,Lake Heights,2502,Service Available,Other,2PKE-05,new
NSW,Lake Heights,2502,Service Available,Other,2PKE-02,new
NSW,Lake Illawarra,2528,Service Available,Other,2SHH-03,
NSW,Lake Illawarra,2528,Build Preparation,Greenfields Fibre,AYCA-313CEZ,
NSW,Lake Innes,2446,Service Available,Wireless,2WAU-51-07-HIBB,
NSW,Lake Innes,2446,Build Commenced,Wireless,2WAU-51-09-HIBO,
NSW,Lake Munmorah,2259,Build Commenced,Other,2BUP-05,
NSW,Lake Munmorah,2259,Build Commenced,Other,2BUP-04,
NSW,Lake Tabourie,2539,Service Available,Wireless,2ULL-51-05-LTAB,
NSW,Lake Wyangan,2680,Service Available,Wireless,2GFT-51-07-LAKW,
NSW,Lakemba,2195,Build Commenced,Greenfields Fibre,AYCA-2FMK5J,
NSW,Lakemba,2195,Build Commenced,Greenfields Fibre,AYCA-3BJU0B,
NSW,Lakewood,2443,Build Commenced,Greenfields Fibre,AYCA-2JVI0K,
NSW,Lakewood,2443,Build Commenced,Other,2CAH-21,
NSW,Lalor Park,2147,Service Available,Brownfields Fibre,2BLK-03,
NSW,Lalor Park,2147,Service Available,Brownfields Fibre,2BLK-12,
NSW,Lambs Valley,2335,Service Available,Wireless,2SIN-51-03-ELDE,
NSW,Lambton,2299,Build Commenced,Other,2NLT-06,
NSW,Lambton,2305,Build Commenced,Other,2NLT-06,
NSW,Lane Cove,2066,Service Available,Brownfields Fibre,2HUH-51,
NSW,Lane Cove,2066,Service Available,Greenfields Fibre,AYCA-19I6RF,
NSW,Lane Cove North,2066,Service Available,Brownfields Fibre,2HUH-50,
NSW,Lane Cove North,2066,Service Available,Greenfields Fibre,AYCA-1A5L8Z,
NSW,Lane Cove North,2066,Service Available,Greenfields Fibre,AYCA-1RMRJN,
NSW,Lane Cove North,2066,Build Preparation,Greenfields Fibre,AYCA-2IZQ8I,
NSW,Lanitza,2460,Service Available,Wireless,2GRN-51-16-KANC,
NSW,Lansdowne,2163,Build Commenced,Other,2SEF-61,
NSW,Lansdowne,2430,Service Available,Wireless,2HAR-51-03-LANS,
NSW,Lansvale,2166,Build Commenced,Other,2SEF-61,
NSW,Largs,2320,Service Available,Other,2MAI-06,
NSW,Larnook,2480,Service Available,Wireless,2KYO-51-02-HOME,
NSW,Laurieton,2443,Build Commenced,Other,2CAH-20,
NSW,Laurieton,2443,Build Commenced,Other,2CAH-21,
NSW,Lavender Bay,2060,Service Available,Brownfields Fibre,2NSY-59,
NSW,Lavington,2641,Service Available,Greenfields Fibre,AYCA-1P8I6V,
NSW,Lavington,2641,Service Available,Greenfields Fibre,AYCA-NS3TL,
NSW,Lavington,2641,Build Commenced,Greenfields Fibre,AYCA-29BQK8,
NSW,Lavington,2641,Build Commenced,Other,2LAV-03,
NSW,Lavington,2641,Build Commenced,Wireless,2CUL-51-05-ABNU,
NSW,Lawrence,2460,Service Available,Wireless,2MCL-51-12-BRUS,
NSW,Lawrence,2460,Service Available,Wireless,2MCL-51-03-LAWR,
NSW,Lawson,2783,Service Available,Other,2KTB-05,
NSW,Leconfield,2335,Service Available,Wireless,2SIN-51-10-WESE,
NSW,Leconfield,2335,Build Commenced,Wireless,2SIN-51-11-WINE,
NSW,Leeton,2705,Service Available,Wireless,2LTO-51-01-CRBB,
NSW,Leeton,2705,Service Available,Wireless,2LTO-51-02-LEET,
NSW,Leeton,2705,Service Available,Wireless,2LTO-51-04-LENT,
NSW,Leeton,2705,Service Available,Wireless,2LTO-51-05-YANC,
NSW,Leeton,2705,Build Commenced,Other,2LTO-20,
NSW,Leeton,2705,Build Commenced,Other,2LTO-21,
NSW,Leichhardt,2040,Service Available,Brownfields Fibre,2PET-54,
NSW,Lennox Head,2478,Service Available,Wireless,2ALS-51-05-KNOR,
NSW,Lennox Head,2478,Build Commenced,Greenfields Fibre,AYCA-2FDJJA,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-181MM5,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-181N4C,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-2L2VS1,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-MNOM6,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-XD7L5,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-XD7UI,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-XD8PP,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-XD8TS,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-XXTYI,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-181JUG,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-XD7RD,
NSW,Leppington,2179,Service Available,Greenfields Fibre,AYCA-181K7V,
NSW,Leumeah,2560,Service Available,Brownfields Fibre,2CBT-04,
NSW,Leumeah,2560,Service Available,Brownfields Fibre,2CBT-05,
NSW,Leura,2780,Service Available,Other,2KTB-03,
NSW,Leura,2780,Build Commenced,Other,2KTB-02,
NSW,Lewis Ponds,2800,Service Available,Wireless,2ORG-51-04-LUCK,
NSW,Leycester,2480,Service Available,Wireless,2CSN-51-06-NORC,
NSW,Liberty Grove,2138,Service Available,Brownfields Fibre,2SIL-50,
NSW,Lidcombe,2141,Service Available,Brownfields Fibre,2LID-05,
NSW,Lidcombe,2141,Service Available,Brownfields Fibre,2LID-01,
NSW,Lidcombe,2141,Service Available,Brownfields Fibre,2LID-04,
NSW,Lidcombe,2141,Service Available,Brownfields Fibre,2LID-06,
NSW,Lidcombe,2141,Service Available,Greenfields Fibre,AYCA-QJ82Q,
NSW,Lidcombe,2141,Service Available,Greenfields Fibre,AYCA-UT7H4,
NSW,Lidcombe,2141,Service Available,Greenfields Fibre,AYAA-FK58Q,
NSW,Lidcombe,2141,Service Available,Greenfields Fibre,AYCA-1A653K,
NSW,Lidcombe,2141,Service Available,Greenfields Fibre,AYCA-G4CSU,
NSW,Lidcombe,2141,Service Available,Greenfields Fibre,AYCA-OR229,
NSW,Lidcombe,2141,Service Available,Greenfields Fibre,AYCA-1383ZE,
NSW,Lidcombe,2141,Service Available,Greenfields Fibre,AYCA-1IDWH3,
NSW,Lidcombe,2141,Service Available,Greenfields Fibre,AYCA-1OUMKK,
NSW,Lidcombe,2141,Build Preparation,Greenfields Fibre,AYCA-3OGHM6,
NSW,Lidcombe,2141,Build Preparation,Greenfields Fibre,AYCA-24C4DJ,
NSW,Lidcombe,2141,Build Preparation,Greenfields Fibre,AYCA-2UTSWQ,
NSW,Lightning Ridge,2834,Service Available,Wireless,2LIT-51-01-LIGH,
NSW,Lilyfield,2040,Build Commenced,Other,2BAM-61,
NSW,Limpinwood,2484,Service Available,Wireless,2TER-51-08-ZARA,
NSW,Lindendale,2480,Service Available,Wireless,2ALS-51-02-ASST,
NSW,Lindendale,2480,Service Available,Wireless,2LIS-51-11-MCLE,
NSW,Lindfield,2070,Service Available,Brownfields Fibre,2KIL-65,
NSW,Lindfield,2070,Service Available,Greenfields Fibre,AYCA-15YSTQ,
NSW,Lindfield,2070,Service Available,Greenfields Fibre,AYCA-JQD1D,
NSW,Lindfield,2070,Service Available,Greenfields Fibre,AYCA-14RS2L,
NSW,Lindfield,2070,Service Available,Greenfields Fibre,AYCA-15TABH,
NSW,Lindfield,2070,Service Available,Greenfields Fibre,AYCA-15YSLO,
NSW,Lisarow,2250,Service Available,Other,2NAA-03,
NSW,Lisarow,2250,Service Available,Other,2NAA-01,
NSW,Lisarow,2250,Service Available,Other,2NAA-02,
NSW,Little Bay,2036,Service Available,Greenfields Fibre,AYCA-E4ETU,
NSW,Little Bay,2036,Service Available,Greenfields Fibre,AYCA-1VPPO8,
NSW,Little Bay,2036,Build Preparation,Greenfields Fibre,AYCA-IR0YH,
NSW,Little Forest,2538,Service Available,Wireless,2ULL-51-02-CROO,
NSW,Liverpool,2170,Service Available,Brownfields Fibre,2LIV-06,
NSW,Liverpool,2170,Service Available,Brownfields Fibre,2LIV-03,
NSW,Liverpool,2170,Service Available,Brownfields Fibre,2LIV-02,
NSW,Liverpool,2170,Service Available,Brownfields Fibre,2LIV-05,
NSW,Liverpool,2170,Service Available,Brownfields Fibre,2LIV-04,
NSW,Liverpool,2170,Service Available,Greenfields Fibre,AYCA-2UVDTR,
NSW,Liverpool,2170,Service Available,Greenfields Fibre,AYCA-1D9FL1,
NSW,Liverpool,2170,Service Available,Greenfields Fibre,AYCA-1FOKC2,
NSW,Liverpool,2170,Service Available,Greenfields Fibre,AYCA-1W6GB3,
NSW,Liverpool,2170,Service Available,Greenfields Fibre,AYCA-2INOL7,
NSW,Liverpool,2170,Service Available,Greenfields Fibre,AYCA-2KFLVS,
NSW,Liverpool,2170,Build Preparation,Greenfields Fibre,AYCA-2IQYU1,
NSW,Liverpool,2170,Build Preparation,Greenfields Fibre,AYCA-3KK44C,
NSW,Liverpool,2170,Build Preparation,Greenfields Fibre,AYCA-21XH0A,
NSW,Liverpool,2170,Build Preparation,Greenfields Fibre,AYCA-22GDCW,
NSW,Liverpool,2170,Build Commenced,Greenfields Fibre,AYCA-1YJIIF,
NSW,Llanarth,2795,Service Available,Greenfields Fibre,AYAA-FTAJZ,
NSW,Llanarth,2795,Service Available,Greenfields Fibre,AYCA-HNZB7,
NSW,Llanarth,2795,Service Available,Greenfields Fibre,AYCA-NL6XB,
NSW,Llanarth,2795,Build Commenced,Other,2BTH-01,
NSW,Llandilo,2747,Service Available,Greenfields Fibre,AYCA-1CRXO2,
NSW,Llandilo,2747,Service Available,Greenfields Fibre,AYCA-1D9JD3,
NSW,Llandilo,2747,Build Commenced,Wireless,2PTH-51-07-LONO,
NSW,Lloyd,2650,Service Available,Greenfields Fibre,AYCA-142BGQ,
NSW,Lloyd,2650,Service Available,Other,2WAG-10,
NSW,Lochinvar,2321,Build Commenced,Wireless,2SIN-51-11-WINE,
NSW,Lochinvar,2321,Build Commenced,Wireless,2SIN-51-15-LOCH,
NSW,Lockhart,2656,Service Available,Wireless,2WAG-51-05-CURR,
NSW,Lockhart,2656,Service Available,Wireless,2TRK-51-04-LKNK,
NSW,Loftville,2480,Service Available,Wireless,2LIS-51-13-SOUG,
NSW,Logans Crossing,2439,Service Available,Wireless,2HAR-51-09-KENN,
NSW,Londonderry,2753,Service Available,Brownfields Fibre,2RCH-05,
NSW,Londonderry,2753,Service Available,Greenfields Fibre,AYCA-1JVAEJ,
NSW,Londonderry,2753,Build Commenced,Wireless,2PTH-51-07-LONO,
NSW,Londonderry,2753,Build Commenced,Wireless,2PTH-51-06-LOND,
NSW,Long Beach,2536,Service Available,Wireless,2BTM-51-04-LBHL,
NSW,Long Beach,2536,Service Available,Wireless,2BTM-51-02-CULD,
NSW,Long Flat,2446,Service Available,Wireless,2WAU-51-05-OXLH,
NSW,Long Flat,2446,Service Available,Wireless,2WAU-51-02-BROM,
NSW,Long Jetty,2261,Service Available,Brownfields Fibre,2LJT-08,
NSW,Long Jetty,2261,Service Available,Brownfields Fibre,2LJT-07,
NSW,Long Jetty,2261,Service Available,Greenfields Fibre,AYCA-2I4US0,
NSW,Long Point,2564,Build Commenced,Other,2ING-61,
NSW,Loomberah,2340,Service Available,Wireless,2TAM-51-27-CLSA,
NSW,Loomberah,2340,Service Available,Wireless,2TAM-51-02-CALA,
NSW,Lorn,2320,Service Available,Other,2MAI-09,
NSW,Louth Park,2320,Service Available,Brownfields Fibre,2MAI-10,
NSW,Louth Park,2320,Service Available,Brownfields Fibre,2MAI-05,
NSW,Lovedale,2325,Service Available,Wireless,2SIN-51-07-ROTH,
NSW,Lowanna,2450,Service Available,Wireless,2CFS-51-14-ULON,
NSW,Lower Belford,2335,Service Available,Wireless,2SIN-51-10-WESE,
NSW,Lower Belford,2335,Service Available,Wireless,2SIN-51-03-ELDE,
NSW,Lower Portland,2756,Build Commenced,Wireless,2WFC-51-10-SACV,
NSW,Lowesdale,2646,Service Available,Wireless,2COW-51-07-CORO,
NSW,Lucknow,2800,Service Available,Wireless,2ORG-51-04-LUCK,
NSW,Luddenham,2745,Build Commenced,Other,2MGO-20,
NSW,Lue,2850,Service Available,Wireless,2GUL-51-07-EURU,
NSW,Lurnea,2170,Service Available,Brownfields Fibre,2LIV-03,
NSW,Lurnea,2170,Build Commenced,Other,2MIL-62,
NSW,Luskintyre,2321,Service Available,Wireless,2SIN-51-03-ELDE,
NSW,Luskintyre,2321,Build Commenced,Wireless,2SIN-51-11-WINE,
NSW,Lynchs Creek,2474,Service Available,Wireless,2KYO-51-08-WIAN,
NSW,Lyndhurst,2797,Service Available,Wireless,2BLA-51-08-LYND,
NSW,Lynwood,2477,Service Available,Wireless,2WDB-51-09-URAB,
NSW,Macksville,2447,Service Available,Wireless,2MAC-51-04-MKWK,
NSW,Macmasters Beach,2251,Service Available,Other,2TGL-05,
NSW,Macquarie Fields,2564,Build Commenced,Other,2ING-62,
NSW,Macquarie Hills,2285,Build Commenced,Other,2CHL-05,
NSW,Macquarie Park,2109,Service Available,Greenfields Fibre,AYCA-ZXAIN,
NSW,Macquarie Park,2109,Service Available,Greenfields Fibre,AYCA-JBDG6,
NSW,Macquarie Park,2109,Service Available,Greenfields Fibre,AYCA-NHLYG,
NSW,Macquarie Park,2109,Build Preparation,Greenfields Fibre,AYCA-157236,
NSW,Macquarie Park,2113,Service Available,Brownfields Fibre,2RYD-56,
NSW,Macquarie Park,2113,Service Available,Greenfields Fibre,AYCA-2P553C,
NSW,Macquarie Park,2113,Build Commenced,Other,2RYD-21,
NSW,Macquarie Park,2113,Build Commenced,Other,2RYD-20,
NSW,Magenta,2261,Service Available,Brownfields Fibre,2LJT-10,
NSW,Magenta,2261,Service Available,Greenfields Fibre,AYCA-TAJAG,
NSW,Maison Dieu,2330,Service Available,Wireless,2SIN-51-09-SING,
NSW,Maison Dieu,2330,Service Available,Wireless,2SIN-51-02-CAME,new
NSW,Maitland,2320,Service Available,Brownfields Fibre,2MAI-05,
NSW,Maitland,2320,Service Available,Other,2MAI-09,
NSW,Majors Creek,2622,Build Commenced,Wireless,2BAO-51-02-MAJO,
NSW,Malua Bay,2536,Service Available,Wireless,2BTM-51-05-MAUL,
NSW,Mandurama,2792,Service Available,Wireless,2BLA-51-08-LYND,
NSW,Mandurama,2792,Service Available,Wireless,2BLA-51-09-MDMD,
NSW,Mangerton,2500,Service Available,Brownfields Fibre,2WLG-03,
NSW,Mangerton,2500,Service Available,Brownfields Fibre,2WLG-04,
NSW,Mangerton,2500,Build Preparation,Greenfields Fibre,AYCA-22AGIE,
NSW,Mangerton,2500,Build Commenced,Greenfields Fibre,AYCA-28XJ1A,
NSW,Mangoplah,2652,Service Available,Wireless,2TRK-51-01-MANG,
NSW,Mangoplah,2652,Service Available,Wireless,2WAG-51-12-WWAG,
NSW,Manildra,2865,Service Available,Wireless,2ORG-51-05-MANR,
NSW,Manilla,2346,Service Available,Wireless,2MAN-51-04-MANI,
NSW,Manly,2095,Service Available,Brownfields Fibre,2BAL-51,
NSW,Manly,2095,Service Available,Brownfields Fibre,2BAL-52,
NSW,Manly,2095,Service Available,Brownfields Fibre,2BAL-54,
NSW,Manly,2095,Service Available,Brownfields Fibre,2BAL-56,
NSW,Manly,2095,Service Available,Brownfields Fibre,2BAL-58,
NSW,Manly Vale,2093,Service Available,Brownfields Fibre,2BAL-57,
NSW,Mannering Park,2259,Build Commenced,Other,2BUP-04,
NSW,Manning Point,2430,Service Available,Wireless,2HAR-51-01-HARR,
NSW,Marayong,2148,Service Available,Brownfields Fibre,2BLK-11,
NSW,Marchmont,2582,Service Available,Wireless,2YAS-51-04-YASS,
NSW,Marchmont,2582,Build Commenced,Wireless,2YAS-51-03-MTMA,
NSW,Mardi,2259,Service Available,Other,2WYO-02,
NSW,Mardi,2259,Service Available,Other,2WYO-03,
NSW,Marks Point,2280,Service Available,Other,2BLT-10,
NSW,Marmong Point,2284,Service Available,Other,2BLR-03,
NSW,Maroubra,2035,Service Available,Brownfields Fibre,2BOT-60,
NSW,Maroubra,2035,Service Available,Greenfields Fibre,AYCA-FOKK6,
NSW,Maroubra,2035,Service Available,Greenfields Fibre,AYCA-YR5LW,
NSW,Marrar,2652,Service Available,Wireless,2CLM-51-05-MARR,
NSW,Marrickville,2204,Service Available,Brownfields Fibre,2PET-53,
NSW,Marrickville,2204,Service Available,Brownfields Fibre,2PET-52,
NSW,Marrickville,2204,Service Available,Greenfields Fibre,AYCA-JI2I8,
NSW,Marrickville,2204,Service Available,Greenfields Fibre,AYCA-E9GCL,
